long,lat,id,nombre_ofi,telefono,email,web,horario_de,calle_nombre,calle_altura,calle_cruce,sector,manzana,piso,casa,lado,pasillo,observacio,barrio,comuna,codigo_postal,codigo_postal_argentino,tipo_de_or,actividad,nom_mapa,funcion_de_la_organizacion,actividades
-58.4029548426942,-34.6510329887921,804,Centro de Primera Infancia (CPI) Pim Pom,,stellavega2@hotmail.com,,,,,,,,,,,,,BARRACAS,4,,,Gestión Asociada,CENTRO DE PRIMERA INFANCIA,CPI Pim Pom,"Desayuno, almuerzo y merienda para los/as niños/as que asisten diariamente al CPI. Con esta prestación se busca garantizar la alimentación adecuada, favoreciendo el desarrollo integral.
-Seguimiento y cuidado de la salud: promoción y ayuda para el cumplimiento de la realización de los controles correspondientes a cada edad.
-Estimulación temprana y educación: es un conjunto de juegos, ejercicios físicos y actividades realizadas lúdicamente, de forma repetitiva y rápida. El objetivo es el desarrollo completo del niño y de sus capacidades, haciéndolo más confiado, sano y feliz. Se aprovecha el momento en el que tiene una mayor plasticidad y crecimiento cerebral, en el que adquiere destrezas y habilidades que le acompañarán toda la vida. Coincide además con el momento en que el niño tiene mayores ganas de aprender y de llevar a cabo cualquier actividad que los adultos le proponen con la condición de la compañía y atención. Los niños de 45 días a 2 años reciben estimulación temprana a través del trabajo conjunto con los padres a cargo de personal del CPI, actividades de estimulación psicofísica apuntadas a las habilidades motoras, funcionales de la vida diaria (alimentación, higiene, vestido, etc.) y el juego, capacidades cognitivas, posibilidades comunicativas y sociales.
-Capacitación: acercar a las familias la información y contención necesarias para llevar adelante la crianza con el objetivo de fortalecer la relación entre los padres y los hijos. Los talleres participativos son dictados por Organizaciones de la Sociedad Civil, y abarcan temas diversos: salud durante el embarazo y reproductiva, paternidad responsable, importancia de la lactancia materna, de una buena nutrición, y de contenidos de estimulación temprana, detección, tratamiento e integración social de los/as niños y niñas, prevención de accidentes domésticos, pautas eficaces de crianza.",
-58.4920067594759,-34.6675733777671,803,Comedor Comunitario Rincon de los Niños,,,,Lunes a Viernes de 17 a 21 hs,,,,,,,,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor Comunitario Rincon de los Niños,Comedor comunitario que brinda asistencia alimentaria.,Comedor
-58.4923292498451,-34.6678864538412,802,Consejo Publico Tutelar,4686-5872,oad-mataderos-liniers@jusbaires.gov.ar,,Miercoles de 9 a 14 hs,,,,,,,,,,,VILLA LUGANO,8,,,Estatal,MINISTERIO PUBLICO TUTELAR,Consejo Publico Tutelar,infancia y adolescencia.,
-58.4926565048659,-34.6677006909887,801,Corazones Solidarios Asoc. Civil,15-3583-6316,corazonessolidarios27-10@hotmail.com,,Lunes a sabados de 16 a 20 hs,,,,,,,,,,,VILLA LUGANO,8,,,No Estatal,,Corazones Solidarios Asoc. Civil,Actividades culturales y deportivas para niños y adolescentes.,Práctica de deportes / Actividades Recreativas
-58.4919414364605,-34.667067760267,800,Comedor Elva y Juan,,,,Lunes a viernes de 18 a 21 hs,,,,,,,,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor Elva y Juan,Comedor Comunitario que brinda asistencia alimentaria.,
-58.4881359642796,-34.6832763052992,799,Comedor Comunitario Papa Noel,15-5621-2410,,,Lunes a viernes de 9 a 14 hs,los cedros,,Gral Paz,,,,,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor Comunitario Papa Noel,Comedor Comuinitario que brinda asistencia alimentaria,Comedor
-58.4052489044906,-34.655054564153,798,Capilla Nuestra Señora de la Medalla Milagrosa II,,,,,,,,,,,,,,,NUEVA POMPEYA,4,,,No Estatal,IGLESIA / TEMPLO,Capilla Nuestra Señora de la Medalla Milagrosa II,"Alli funciona
-Escuela de taekwondo
",
-58.3989569058964,-34.6517330001605,797,Capilla Santa María de Lavardén,,,,,,,,,,,,,,,BARRACAS,4,,,No Estatal,IGLESIA / TEMPLO,Capilla Santa María de Lavardén,,
-58.3946585502207,-34.6610572625772,796,Capilla Señor del Mailin,,,,,,,,,,,,,,,BARRACAS,4,,,No Estatal,IGLESIA / TEMPLO,Capilla Señor del Mailin,,
-58.4001223764681,-34.6542222727662,795,Capilla Jesús Vive,,,,,,,,,,,,,,,BARRACAS,4,,,No Estatal,IGLESIA / TEMPLO,Capilla Jesús Vive,,
-58.4081418157884,-34.6521402230231,794,Esc. Primaria Común N° 16 Sabina Bove de Bozalla,4911-6555,,,,,,,,,,,,,,NUEVA POMPEYA,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Esc. Primaria Común N° 16 Sabina Bove de Bozalla,Escuela Primaria.,Educación primaria
-58.3956864098242,-34.6555979942621,793,Hogar Madre Teresa de la Parroquia Nuestra Señora de Caacupé,,,,,,,,,,,,,,,BARRACAS,4,,,No Estatal,HOGAR,Hogar Madre Teresa,Para hombres y mujeres de más de 60 años.,
-58.3969082550659,-34.6552810495886,792,Centro de día Cándida de la Parroquia Nuestra Señora de Caacupé,,,,Lunes a viernes de 9 a 15 hs,,,,,,,,,,,BARRACAS,4,,,No Estatal,CENTRO DE DIA,Centro de día Nuestra Señora de Caacupé,Hogar de día  (en formación) para adultos mayores - de más de 60 años de edad.,
-58.3835987127868,-34.6332337159934,791,Farmacia de Cáritas,,,,,,,,,,,,,,,BARRACAS,4,,,No Estatal,FARMACIA,Farmacia de Cáritas,"Se retiran órdenes para la entrega de medicamentos, bajo receta médica, en la Secretaría Parroquial de Nuestra Señora de Caacupé. Los medicamentos se retiran en CARITAS en Quinquela Martín 1271.",Otros
-58.3972773448341,-34.6560905887467,789,Comedor “Casita Augusto Conte”,,,,,,,,,20,,28,,,,BARRACAS,4,,,No Estatal,COMEDOR,Comedor Casita Augusto Conte,Asistencia alimentaria.,Comedor
-58.4528324959767,-34.6601167808729,788,"Cancha de fútbol "" La Jaulita""",,,,,,,,,,,,,,,VILLA SOLDATI,8,,,,CANCHA,Cancha de fútbol La Jaulita,,
-58.4530182033055,-34.6579894108663,787,Movimiento social Nuevo Soldati,15-2027-5863,nuevosoldati@gmail.com,,De 8 a 18 hs,,,,,dpto N,PB,,,,,VILLA SOLDATI,8,,,No Estatal,,Movimiento social Nuevo Soldati,"Actividades deportivas y salidas recreativas.
Organización de campeonatos de Hockey y Fútbol hasta los 18 años.",
-58.4689302915912,-34.6730210367772,786,Parroquia María Madre de la Esperanza,4601-3404,,,,,,,,11,,,,,,VILLA LUGANO,8,,,No Estatal,IGLESIA / TEMPLO,Parroquia María Madre de la Esperanza,"Funciona allí un centro comunitario para jóvenes donde se realizan diversas actividades recreativas y educativas.

Se brinda clases de catequesis.
",
-58.4521288232253,-34.6602429226693,785,Comedor Arco Iris,4919-8675,,,De 16 a 20:30 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Arco Iris,"Servicio de merienda de 16 a 17 hs. Cena de 19 a 20:30 hs. Servicio de Viandas.
Por otra parte también brinda charlas de violencia de género los días sábados, y talleres de manualidades.",
-58.457735576085,-34.6558727176818,784,Comedor Comunitario El Manantial,15-6100-1645,nilsap67@gmail.com,,Lunes a viernes de 16 a 19 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Comunitario El Manantial,"El comedor brinda servicio de merienda y cena a más de 60 personas, con servicio de vianda como opción. También cuenta con cursos de repostería los días de sábado. Funciona en el comedor una cooperativa de trabajo para mujeres. ",Educación no formal / Comedor / Otros
-58.4573115010323,-34.6558998147002,783,Comedor Siempre Carrillo,,,,Lunes a viernes de 12 a 13 hs,,,,,,,201,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Siempre Carrillo,Servicio de viandas para 60 personas. Se realizan festejos en fechas importantes.,Otros / Comedor
-58.4528380793611,-34.6590305531135,782,Centro Cultural La Poderosa,,,,,,,,,5,,10,,,,VILLA SOLDATI,8,,,No Estatal,CENTRO CULTURAL,Centro Cultural La Poderosa,,
-58.4570818769376,-34.6567790243524,781,Comedor Tiempos de Compartir,15-6676-5351,,,Lunes a viernes de 8.30 a 18.30 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Tiempos de Compartir,"En el comedor se brinda almuerzo y merienda para 300 personas. Además cuenta con talleres de peluquería y telar. En este comedor de más de 22 años de experiencia, funciona un centro de jubilados una vez al mes.",Educación no formal / Asistencia tercera edad / Comedor
-58.4585865884448,-34.6579181032219,780,Comedor San Miguel Arcángel,,,,,,,,,,,25,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor San Miguel Arcángel,"Brinda el servicio de: merienda, cena, apoyo escolar y actividades recreativas y culturales como funciones de cine y talleres de reciclado. Tiene servicio de viandas y de comedor en el lugar. ",Apoyo escolar / Actividades Recreativas / Comedor
-58.4561752759477,-34.6548792837424,779,Centro de Acceso a la Justicia Villa Soldati,4613-4582,cajsoldati@hotmail.com,,Lunes a Viernes de 10 a 15 hs,,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,CENTRO DE ACCESO A LA JUSTICIA,Centro de Acceso a la Justicia Villa Soldati,"Es un espacio de escucha y acompañamiento para la resolución de problemas jurídicos y sociales en general. Un área de contención, donde psicólogos y trabajadores sociales brindan herramientas para una mejor calidad de vida. Un lugar para la resolución alternativa de conflictos familiares o entre vecinos a través de la mediación comunitaria. Una oportunidad para gestionar tu DNI, poner al día tu documentación de manera sencilla y además, en caso de que seas migrante, puedas tomar contacto con el consulado de tu país. Una nueva forma de diálogo entre el Estado y la comunidad que permite mejorar y ampliar los recursos que garanticen el acceso a la justicia para todos. Funciona la Defensoría General de la Nación y de la Ciudad Autónoma de Buenos aires. ",Recepción de denuncias / Asistencia a la victima / Atención/Derivación casos de Violencia Familiar / Asesoramiento Jurídico Gratuito / Documentos de Identidad / Atención a la Mujer / Patrocinio jurídico gratuito
-58.4733914941271,-34.6618384503278,778,Comedor Arco Iris,15-5900-0200,estersilbo@gmail.com,,De 10 a 20 hs,,,,,D5,,28,,,,PARQUE AVELLANEDA,9,,,No Estatal,COMEDOR,Comedor Arco Iris,"Comer brinda servicio de viandas, jugoteca, radio, apoyo escolar, taller de tejido.",Apoyo escolar / Comedor / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Medios de comunicación barriales (radios y diarios del barrio)
-58.4562333711148,-34.6548478105322,777,Hogar de Cristo Juan Pablo II,,,www.facebook.com/hogardecristojpII,,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,HOGAR,Hogar de Cristo Juan Pablo II,Centro Barrial de puertas de acceso cercanas y amigables para la contención y atención de personas en situación de consumo problemático de drogas.,Prevención / Asistencia
-58.4596636658215,-34.656753608148,776,Escuela Infantil N° 04/19° Dr. Ramón Carrillo,4637-6890/2121,escuelainfantil4@yahoo.com.ar,,,,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Infantil N° 04/19° Dr. Ramón Carrillo,"Brindan atención pedagógica, alimentaria y sanitaria a chicos de 45 días a 5 años en jornada completa (de 8 a 16 hs.) o en horario extendido (de 7 a 19 hs.) cuando los padres cumplen una actividad laboral más extensa. Salas (inicial): 3 años. 4 años. 5 años. Jornadas (primaria): Jornada simple extendida. ",Educación inicial
-58.4726110948068,-34.6588096977246,775,Comedor Nos Levantaremos,4638-5521,,,De 7 a 20 hs,,,,,C,,252,,,,PARQUE AVELLANEDA,9,,,No Estatal,COMEDOR,Comedor Nos Levantaremos,Servicio de viandas para cena y merienda.,Educación no formal / Comedor
-58.4564064337316,-34.6556900360971,774,Cancha Johan Cruyff,,,,Lunes a sábados de 9 a 18.30 hs,,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,CANCHA,Cancha Johan Cruyff,"Fue creada en conjunto con la fundación Johan Cruyff, el mundialmente famoso jugador de fútbol holandés. Estas canchas son el ámbito para fomentar 14 reglas creadas por Cruyff que promueven valores que trascienden la práctica del fútbol: espíritu de equipo, responsabilidad, integración, iniciativa, dirigirse, personalidad, participación social, técnica, táctica, desarrollo, aprender, jugar juntos, creatividad.",Práctica de deportes / Actividades Recreativas / Otros
-58.4966369007162,-34.6678116006788,773,JARDIN N° 19 D.E 20,4686-5385,,,De 8:45 a 16 hs.,,,,,,,6835,,,,MATADEROS,9,,,Estatal,ESTABLECIMIENTO EDUCATIVO,JARDIN N° 19,,Educación inicial
-58.4309614549214,-34.654286462652,772,CeSAC Nº 32,4919-7106,,,De 9 a 16hs,,,,,,,,,,,NUEVA POMPEYA,4,,,Estatal,CENTRO DE SALUD Y ACCION COMUNITARIA,CeSAC Nº 32,"El CeSAC 32 brinda los siguientes servicios. Especialidades: Clínica Médica, Pediatría, Ginecología, Psicología, Psiquiatría, Fonoaudiología, Trabajo Social, Odontologia, Obstetricia, Enfermería, Trabajo Social, Terapia Ocupacional, Kinesiolaogía, Farmacia. Actividades: CePAD: Se realiza el test del vih-sida con asesoramiento antes y/o después del mismo. Informa y brinda material sobre el VIH-sida. Entrega preservativos. Talleres: Cesación Tabáquica",Servicios de salud en el barrio
-58.4450826576338,-34.6687578633795,771,Club Sacachispa Futbol,46877509,info@pasionlila.com.ar,cmc_ricardo.ramirez@speedy.com,De 9 a 18 hs.,Lacarra,3702,,,,,,,,,VILLA SOLDATI,8,1437,C1437CJV,Estatal,CLUB,Club Sacachispa Futbol,"Club de barrio donde se practica fútbol, fútbol femenino y fútbol infantil. ",Práctica de deportes
-58.4510599364359,-34.6585501874928,770,Escuela Especial Nº 7 Juan Pablo XXIII,4919-4188,ece7_de19@bue.edu.ar,,De 8 a 17 hs.,,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Especial Nº 7 Juan Pablo XXIII,"Brinda educación especial para nivel inicial (jardín), nivel primario, formación integral laboral y atención temprana.",Educación primaria / Otros / Primera infancia / Promoción de derechos e información sobre discapacidad / Formación profesional
-58.4433292304328,-34.6651546559841,769,Parroquia San Francisco de Asis,4919-7533,,Facebook /parroquiasanfranciscodeasisvillasoldati,De 8:30 a 12:15 hs. De 16:30 a 19 hs.,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,IGLESIA / TEMPLO,Parroquia San Francisco de Asis,Ofrece catequesis y apoyo escolar de nivel primario. Se realiza entrega de ropa y alimentos por Caritas. Funciona el grupo de oración de la Legión de María y se organiza feria americana una vez por mes.,Apoyo escolar / Otros / Educación no formal / Comedor / CATEQUESIS
-58.4364132193116,-34.662079472498,768,"Centro de Primera Infancia ""Las Chanilas""",15-2458-8437,asociacioncivilgrupocomunitarioyeducativorayitosol@hotmail.com,,De 9 a 16:30 hs,,,,,,,,,,,VILLA SOLDATI,8,,,Gestión Asociada,CENTRO DE PRIMERA INFANCIA,CPI Las Chanilas,"El Centro de Primera Infancia (CPI) está destinado a familias y niños/as de 45 días a 4 años de edad en situación de vulnerabilidad social y ofrece los siguientes servicios: 
Desayuno, almuerzo y merienda a los/as niños/as que asisten diariamente al CPI. 
Seguimiento y cuidado de la salud: promoción y ayuda para el cumplimiento de la realización de los controles correspondientes a cada edad.
Estimulación temprana y educación: juegos, ejercicios físicos.
Información y contención a las familias para llevar adelante la crianza, a través de talleres participativos (sobre salud durante el embarazo, salud reproductiva, paternidad responsable, importancia de la lactancia materna, etc.).
",Primera infancia / Comedor
-58.4409727737618,-34.6647035421139,767,Asociación civil Las Abuelas,2003-7943,,Facebook /lasabuelas,De 7 a 19 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,ASOCIACION SOCIAL,Asoc. Civil Las Abuelas,"Asociación civil que ofrece talleres de arte, producción de títeres y juegoteca para niñas y niños. Hay cerámica para adultos, y se brinda asistencia alimentaria (almuerzo y merienda).",Actividades Recreativas / Comedor / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades
-58.441381476495,-34.6663532372055,766,Asociación civil Rayito de Sol,4918-0687,asociacioncivilgrupocomunitarioyeducativorayitosol@hotmail.com,,De 7 a 14:30 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,ASOCIACION SOCIAL,Asoc. Civil Rayito de Sol,Asociación civil que brinda asistencia alimentaria (desayuno) y un espacio recreativo para niños y niñas.,Actividades Recreativas / Comedor
-58.4508355542264,-34.6637674099888,765,Comedor Los Mondonguitos,,,,De 16 a 20 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Los Mondonguitos,El comedor ofrece asistencia alimentaria y funciona allí semanalmente una sala de juegos terapéutica.,Actividades Recreativas / Comedor
-58.4606924390331,-34.6719124177294,764,Centro Integral de la Mujer (CIM) Villa Soldati,4605-5059,cim_vlugano@buenosaires.gob.ar,,Lunes a viernes de 8:30 a 15:30 hs,,4557,,,,,,,,,VILLA SOLDATI,8,,,Estatal,CENTRO INTEGRAL DE LA MUJER,Centro Integral de la Mujer Villa Soldati,"El CIM atiende casos de violencia de género, para mujeres mayores de 18 años de edad. Las mujeres son atendidas por un equipo inter-disciplinario (psicólogas, abogadas, trabajadoras sociales) que evalúa cada caso, brinda asistencia psicológica, asistencia legal y patrocinio jurídico gratuito.",Atención a la Mujer / Patrocinio jurídico gratuito / Asistencia a la victima / Asesoramiento Jurídico Gratuito
